Stock,Availability,Shape,Weight,Color,Clarity,Cut,Polish,Symmetry,FluorescenceColor,FluorescenceIntensity,Measurements,Lab,Certificate,Rap,Discount,percarat,FancyColor,FancyColorIntensity,FancyColorOvertone,Depth,Table,GirdleThin,GirdleThick,Girdle,GirdleCondition,CuletSize,CuletCondition,CrownHeight,CrownAngle,PavilionDepth,PavilionAngle,Country,DiamondImage,VIDEO,CertPDFUrl,Heartimage,ArrowImage,AssetImage,Keytosymbols,Shade,BlackInclusion,Milky,EyeClean,Origin,Certi Comment,Table Inc.,Table Black,Table Open,Side Inc.,Side Black,Side Open,Girdle Open,Pavallion Open
258753,Subject to Prior Sale,PEAR,1.5,I,SI2,,VG,VG,,FNT,9.670 - 6.240 X 4.000,GIA,2446726021,6000.0,44.5,3330.0,,,,64.1,58.0,THK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J264-258753/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J264-258753,https://thnk18.azureedge.net/img/CertImages/2446726021.jpg,,,,TWINNING WISP  ETCH CHANNEL  CAVITY  FEATHER  CRYSTAL  INDENTED NATURAL,NONE,MEDIUM BLK,NONE,80.0,-,ADDITIONAL TWINNING WISPS  PINPOINTS AND SURFACE GRAINING ARE NOT SHOWN.,MINOR FEATHER,MEDIUM BLK,HAIR LINE,MEDIUM FEATHER,MEDIUM BLK,MEDIUM OPEN,SMALL OPEN,HAIR LINE
258757,Subject to Prior Sale,ROUND,0.6,H,SI1,EX,EX,EX,,NON,5.420 - 5.370 X 3.360,GIA,2444717556,2300.0,34.0,1518.0,,,,62.3,58.0,MED,STK,3.5,FACETED,NON,,15.5,36.5,43.0,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J576-258757/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J576-258757,https://thnk18.azureedge.net/img/CertImages/2444717556.jpg,,,,CRYSTAL  CLOUD  FEATHER,NONE,MEDIUM BLK,NONE,100.0,-,,MINOR FEATHER,MEDIUM BLK,NONE,MINOR FEATHER,PIN POINT BLK,NONE,NONE,NONE
258763,Subject to Prior Sale,ROUND,1.25,L,SI1,EX,EX,EX,,FNT,6.890 - 6.840 X 4.350,GIA,1445759419,3100.0,50.0,1550.0,,,,63.4,57.0,THN,STK,3.5,FACETED,NON,,16.0,36.5,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/J281-258763/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J281-258763,https://thnk18.azureedge.net/img/CertImages/1445759419.jpg,,,,CRYSTAL  FEATHER  CLOUD  NEEDLE,MIX TINGE 1,MEDIUM BLK,NONE,90.0,-,ADDITIONAL CLOUDS  PINPOINTS  INTERNAL GRAINING AND SURFACE GRAINING ARE NOT SHOWN.,NONE,MEDIUM BLK,NONE,MINOR FEATHER,MINOR BLK,NONE,NONE,NONE
258770,Subject to Prior Sale,SQUARE EMERALD,1.0,G,VS1,,EX,VG,,NON,5.230 - 5.170 X 3.630,HRD,230000090193,7000.0,67.0,2310.0,NONE,NONE,NONE,70.2,70.0,THICK,,6.0,POLISHED,NON,,15.0,0.0,49.5,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J578-258770R/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J578-258770R,https://thnk18.azureedge.net/img/CertImages/230000090193.jpg,,,,,NONE,NONE,NONE,100.0,-,,MINOR CRYSTAL,NONE,NONE,MINOR FEATHER,NONE,HAIR LINE,NONE,NONE
258774,Subject to Prior Sale,ROUND,0.7,I,SI1,EX,EX,EX,,NON,5.650 - 5.600 X 3.570,GIA,7448735039,2600.0,44.0,1456.0,,,,63.4,57.0,THN,STK,3.5,FACETED,NON,,16.0,36.5,44.0,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/J576-258774/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J576-258774,https://thnk18.azureedge.net/img/CertImages/7448735039.jpg,,,,CRYSTAL,BROWN,MEDIUM BLK,NONE,100.0,-,,NONE,MEDIUM BLK,NONE,MINOR FEATHER,PIN POINT BLK,NONE,MEDIUM OPEN,HAIR LINE
258800,Subject to Prior Sale,ROUND,0.5,G,SI1,EX,EX,EX,,NON,5.150 - 5.130 X 3.160,GIA,5443737274,2500.0,47.0,1325.0,,,,61.5,60.0,MED,,3.5,FACETED,NON,,13.5,34.0,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J272-258800/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J272-258800,https://thnk18.azureedge.net/img/CertImages/5443737274.jpg,,,,CLOUD  TWINNING WISP,NONE,NONE,LIGHT MILKY,90.0,-,,NONE,NONE,NONE,NONE,PIN POINT BLK,NONE,SMALL OPEN,NONE
258808,Subject to Prior Sale,ROUND,1.02,D,SI1,EX,EX,EX,,FNT,6.450 - 6.400 X 4.010,GIA,7446759568,7300.0,50.0,3650.0,,,,62.4,59.0,MED,STK,4.0,FACETED,NON,,14.5,35.0,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/J569-258808/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J569-258808,https://thnk18.azureedge.net/img/CertImages/7446759568.jpg,,,,TWINNING WISP  FEATHER  CRYSTAL,NONE,MINOR BLK,NONE,90.0,-,PINPOINTS ARE NOT SHOWN. SURFACE GRAINING IS NOT SHOWN.,MINOR FEATHER,MINOR BLK,HAIR LINE,MINOR CRYSTAL,MINOR BLK,NONE,NONE,NONE
258819,Subject to Prior Sale,ROUND,0.6,H,SI1,EX,EX,EX,,NON,5.410 - 5.360 X 3.370,GIA,5446730744,2300.0,24.5,1736.5,,,,62.6,58.0,THN,STK,4.0,FACETED,NON,,14.0,34.5,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J574-258819/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J574-258819,https://thnk18.azureedge.net/img/CertImages/5446730744.jpg,,,,FEATHER  CLOUD,NONE,NONE,NONE,90.0,-,,MINOR FEATHER,NONE,HAIR LINE,MINOR FEATHER,NONE,HAIR LINE,SMALL OPEN,NONE
258840,Subject to Prior Sale,ROUND,1.0,E,SI1,EX,EX,VG,,NON,6.380 - 6.330 X 4.020,GIA,7446822184,6800.0,43.0,3876.0,,,,63.3,57.0,THN,STK,4.0,FACETED,NON,,15.0,34.5,44.5,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J574-258840/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J574-258840,https://thnk18.azureedge.net/img/CertImages/7446822184.jpg,,,,FEATHER  CRYSTAL  CLOUD  INDENTED NATURAL  NATURAL,NONE,PIN POINT BLK,NONE,80.0,-,,NONE,PIN POINT BLK,NONE,MEDIUM FEATHER,NONE,HAIR LINE,MEDIUM OPEN,HAIR LINE
258867,Subject to Prior Sale,SQUARE EMERALD,1.5,E,VS2,,EX,EX,,NON,6.000 - 5.990 X 4.270,GIA,2444762401,11400.0,65.0,3990.0,,,,71.2,66.0,THK,VTK,0.0,POLISHED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J284-258867/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J284-258867,https://thnk18.azureedge.net/img/CertImages/2444762401.jpg,,,,CRYSTAL  CLOUD  FEATHER  NEEDLE,NONE,MINOR BLK,NONE,100.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,NONE,MINOR BLK,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
258897,Subject to Prior Sale,ROUND,0.5,E,SI1,EX,EX,EX,,NON,5.140 - 5.110 X 3.090,GIA,5443737713,2700.0,37.5,1687.5,,,,60.3,60.0,MED,STK,4.0,FACETED,NON,,13.0,33.0,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J572-258897/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J572-258897,https://thnk18.azureedge.net/img/CertImages/5443737713.jpg,,,,FEATHER  CRYSTAL  KNOT,NONE,PIN POINT BLK,NONE,85.0,-,,MEDIUM FEATHER,PIN POINT BLK,HAIR LINE,MINOR FEATHER,PIN POINT BLK,NONE,SMALL OPEN,HAIR LINE
258903,Subject to Prior Sale,OVAL,0.8,D,SI1,,EX,VG,,NON,6.960 - 5.100 X 3.350,GIA,5446742040,3700.0,49.5,1868.5,,,,65.7,65.0,MED,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J572-258903/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J572-258903,https://thnk18.azureedge.net/img/CertImages/5446742040.jpg,,,,CRYSTAL,NONE,MINOR BLK,NONE,95.0,-,,MINOR FEATHER,MINOR BLK,NONE,MINOR FEATHER,NONE,NONE,SMALL OPEN,NONE
258905,Subject to Prior Sale,ROUND,3.01,E,SI1,EX,EX,EX,,NON,9.360 - 9.310 X 5.670,GIA,6445746980,23000.0,38.0,14260.0,NONE,NONE,NONE,60.8,61.0,MED,STK,4.0,FACETED,NON,,12.5,32.5,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J282-258905/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J282-258905,https://thnk18.azureedge.net/img/CertImages/6445746980.jpg,,,,FEATHER  KNOT  CLOUD  CRYSTAL  INDENTED NATURAL  NEEDLE,NONE,PIN POINT BLK,NONE,90.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MINOR FEATHER,PIN POINT BLK,NONE,MINOR FEATHER,PIN POINT BLK,NONE,MEDIUM OPEN,HAIR LINE
258956,Subject to Prior Sale,ROUND,0.5,G,SI1,EX,EX,EX,,NON,5.080 - 5.040 X 3.160,GIA,1445734892,2500.0,38.0,1550.0,,,,62.3,59.0,MED,STK,4.0,Faceted,NON,,14.5,35.0,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/J578-258956/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J578-258956,https://thnk18.azureedge.net/img/CertImages/1445734892.jpg,,,,Knot  Crystal  Feather,NONE,PIN POINT BLK,NONE,90.0,-,,MINOR FEATHER,PIN POINT BLK,NONE,MINOR FEATHER,PIN POINT BLK,NONE,SMALL OPEN,NONE
258962,Subject to Prior Sale,PRINCESS,1.01,E,SI1,,VG,VG,,NON,5.830 - 5.670 X 3.730,GIA,7443791391,5600.0,66.0,1904.0,,,,65.7,70.0,STK,THK,0.0,POLISHED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J284-258962/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J284-258962,https://thnk18.azureedge.net/img/CertImages/7443791391.jpg,,,,CRYSTAL  CLOUD  FEATHER  NEEDLE,NONE,MEDIUM BLK,NONE,80.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MINOR FEATHER,MEDIUM BLK,SMALL OPEN,MINOR FEATHER,NONE,NONE,NONE,HAIR LINE
258978,Subject to Prior Sale,PEAR,1.5,I,SI2,,EX,VG,BLUE,STG,9.520 - 6.290 X 3.680,GIA,6455046717,6000.0,57.5,2550.0,,,,58.5,64.0,VTK,ETK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J264-258978/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J264-258978,https://thnk18.azureedge.net/img/CertImages/6455046717.jpg,,,,FEATHER  TWINNING WISP  CRYSTAL  NEEDLE  INDENTED NATURAL  NATURAL,NONE,PIN POINT BLK,NONE,80.0,-,ADDITIONAL TWINNING WISPS  PINPOINTS AND SURFACE GRAINING ARE NOT SHOWN.,MEDIUM FEATHER,PIN POINT BLK,SMALL OPEN,MEDIUM FEATHER,MINOR BLK,MEDIUM OPEN,MEDIUM OPEN,NONE
258980,Subject to Prior Sale,OVAL,1.5,K,SI2,,EX,VG,,NON,8.500 - 6.190 X 4.180,GIA,2446755362,4200.0,57.0,1806.0,,,,67.6,65.0,THN,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J261-258980/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J261-258980,https://thnk18.azureedge.net/img/CertImages/2446755362.jpg,,,,FEATHER  CRYSTAL  INDENTED NATURAL  NEEDLE  NATURAL,MIX TINGE 1,MINOR BLK,LIGHT MILKY,80.0,-,CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MEDIUM FEATHER,MINOR BLK,HAIR LINE,MEDIUM FEATHER,PIN POINT BLK,HAIR LINE,MEDIUM OPEN,NONE
258982,Subject to Prior Sale,CUSHION MODIFIED BRILLIANT,1.71,G,VS1,,EX,EX,BLUE,STG,7.050 - 6.640 X 4.680,GIA,6445755417,11200.0,68.0,3584.0,,,,70.4,67.0,STK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J284-258982/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J284-258982,https://thnk18.azureedge.net/img/CertImages/6445755417.jpg,,,,CRYSTAL  CLOUD  NEEDLE,NONE,PIN POINT BLK,NONE,100.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MINOR SPREADED,PIN POINT BLK,NONE,NONE,NONE,NONE,NONE,NONE
258999,Subject to Prior Sale,ROUND,0.5,G,SI1,EX,EX,EX,,NON,5.090 - 5.040 X 3.170,GIA,1445737268,2500.0,32.0,1700.0,,,,62.7,59.0,MED,STK,4.5,Faceted,NON,,13.5,33.5,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J576-258999/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J576-258999,https://thnk18.azureedge.net/img/CertImages/1445737268.jpg,,,,Knot,NONE,MINOR BLK,NONE,100.0,-,,MINOR FEATHER,MINOR BLK,NONE,NONE,NONE,NONE,NONE,NONE
259008,Subject to Prior Sale,ROUND,1.7,J,SI1,EX,VG,VG,,NON,7.690 - 7.570 X 4.700,IGI,549209525,6300.0,47.0,3339.0,,,,61.5,57.0,MEDIUM (FACETED) ,,3.0,,MINOR,,15.0,34.9,42.5,40.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J276-259008/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J276-259008,https://thnk18.azureedge.net/img/CertImages/549209525.jpg,,,,,NONE,NONE,NONE,95.0,-,IDEAL CUT ROUND BRILLIANT,MINOR SPREADED,NONE,HAIR LINE,MINOR SPREADED,PIN POINT BLK,SMALL OPEN,SMALL OPEN,NONE
259015,Subject to Prior Sale,ROUND,0.9,I,VS2,EX,EX,VG,YELLOW,MED,6.190 - 6.110 X 3.890,GIA,7441748042,4600.0,53.0,2162.0,,,,63.3,57.0,THN,STK,3.5,FACETED,NON,,15.5,36.0,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/J284-259015/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J284-259015,https://thnk18.azureedge.net/img/CertImages/7441748042.jpg,,,,CLOUD  CRYSTAL  INTERNAL GRAINING  INDENTED NATURAL,NONE,PIN POINT BLK,NONE,100.0,-,,MINOR CLOUD,PIN POINT BLK,NONE,MINOR CRYSTAL,PIN POINT BLK,SMALL OPEN,SMALL OPEN,SMALL OPEN
259040,Subject to Prior Sale,ELONGATED CUSHION MODIFIED BRILLIANT,2.01,E,VS2,,EX,VG,,NON,8.140 - 6.490 X 4.550,GIA,2447791363,16500.0,52.0,7920.0,,,,70.1,63.0,STK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J284-259040/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J284-259040,https://thnk18.azureedge.net/img/CertImages/2447791363.jpg,,,,CRYSTAL  FEATHER  CAVITY  CLOUD  NEEDLE,NONE,MINOR BLK,NONE,90.0,-,PINPOINTS  INTERNAL GRAINING AND SURFACE GRAINING ARE NOT SHOWN.,MINOR FEATHER,MINOR BLK,NONE,MINOR FEATHER,NONE,HAIR LINE,SMALL OPEN,SMALL OPEN
259041,Subject to Prior Sale,ROUND,0.54,G,SI2,EX,EX,EX,,FNT,5.210 - 5.170 X 3.280,GIA,1443791296,2000.0,52.0,960.0,,,,63.2,56.0,THN,STK,3.5,Faceted,NON,,16.5,36.5,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J281-259041/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J281-259041,https://thnk18.azureedge.net/img/CertImages/1443791296.jpg,,,,Crystal  Cloud  Feather,NONE,HEAVY BLK,NONE,85.0,-,,MINOR CLOUD,HEAVY BLK,NONE,MINOR FEATHER,PIN POINT BLK,NONE,NONE,HAIR LINE
259053,Subject to Prior Sale,ROUND,0.65,H,SI2,EX,EX,EX,,NON,5.540 - 5.520 X 3.470,GIA,1448790816,1900.0,38.0,1178.0,,,,62.7,57.0,MED,STK,4.0,Faceted,NON,,14.5,34.0,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J576-259053/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J576-259053,https://thnk18.azureedge.net/img/CertImages/1448790816.jpg,,,,Crystal  Cloud  Feather,NONE,MEDIUM BLK,NONE,85.0,-,,MINOR CLOUD,MEDIUM BLK,NONE,MEDIUM FEATHER,MINOR BLK,NONE,HAIR LINE,SMALL OPEN
259055,Subject to Prior Sale,ROUND,0.6,D,SI1,EX,EX,EX,,NON,5.520 - 5.480 X 3.280,GIA,6442738614,2900.0,28.0,2088.0,,,,59.6,60.0,MED,STK,3.5,FACETED,NON,,12.5,31.5,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/J569-259055A/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J569-259055A,https://thnk18.azureedge.net/img/CertImages/6442738614.jpg,,,,CRYSTAL  FEATHER,NONE,MEDIUM BLK,NONE,95.0,-,,MINOR FEATHER,MEDIUM BLK,SMALL OPEN,MINOR FEATHER,PIN POINT BLK,NONE,NONE,NONE
259057,Subject to Prior Sale,ROUND,0.9,E,SI2,EX,EX,EX,,NON,6.160 - 6.110 X 3.860,GIA,6442748155,4300.0,53.0,2021.0,,,,63.0,56.0,THN,STK,4.0,FACETED,NON,,16.0,35.5,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J257-259057/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J257-259057,https://thnk18.azureedge.net/img/CertImages/6442748155.jpg,,,,FEATHER  KNOT,NONE,MINOR BLK,NONE,85.0,-,,MINOR FEATHER,MINOR BLK,SMALL OPEN,MEDIUM FEATHER,PIN POINT BLK,HAIR LINE,NONE,NONE
259075,Subject to Prior Sale,ROUND,0.7,J,VVS1,EX,EX,EX,,FNT,5.690 - 5.650 X 3.560,GIA,6441945480,3400.0,46.0,1836.0,,,,62.8,57.0,MED,STK,4.0,Faceted,NON,,14.0,33.0,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J257-259075/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J257-259075,https://thnk18.azureedge.net/img/CertImages/6441945480.jpg,,,,Pinpoint  Indented Natural  Manufacturing Remnant  Feather,NONE,NONE,NONE,100.0,-,,NONE,NONE,NONE,MINOR PINPOINT,NONE,NONE,SMALL OPEN,NONE
259166,Subject to Prior Sale,PEAR,1.5,J,SI2,,VG,VG,BLUE,STG,9.640 - 6.280 X 3.900,GIA,6442755600,5000.0,43.5,2825.0,,,,62.1,64.0,THK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J262-259166/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J262-259166,https://thnk18.azureedge.net/img/CertImages/6442755600.jpg,,,,FEATHER  CLOUD  CRYSTAL  CAVITY  INDENTED NATURAL  NEEDLE,NONE,NONE,NONE,80.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN.,MEDIUM FEATHER,NONE,HAIR LINE,MEDIUM FEATHER,MINOR BLK,SMALL OPEN,MEDIUM OPEN,SMALL OPEN
259170,Subject to Prior Sale,ROUND,0.6,D,SI2,EX,EX,EX,,NON,5.420 - 5.390 X 3.340,GIA,5443737703,2300.0,34.5,1506.5,,,,61.8,57.0,MED,STK,3.5,FACETED,NON,,15.5,35.5,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J576-259170/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J576-259170,https://thnk18.azureedge.net/img/CertImages/5443737703.jpg,,,,CRYSTAL  CLOUD  FEATHER,NONE,MEDIUM BLK,NONE,85.0,-,,MINOR FEATHER,MEDIUM BLK,HAIR LINE,MINOR FEATHER,MINOR BLK,SMALL OPEN,SMALL OPEN,SMALL OPEN
259173,Subject to Prior Sale,ROUND,0.45,H,VS2,EX,EX,EX,,NON,4.900 - 4.860 X 3.080,GIA,2447736980,2200.0,38.0,1364.0,,,,63.1,58.0,MED,STK,4.0,FACETED,NON,,15.0,35.0,44.0,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J578-259173/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J578-259173,https://thnk18.azureedge.net/img/CertImages/2447736980.jpg,,,,CRYSTAL  CLOUD,NONE,PIN POINT BLK,NONE,95.0,-,,MINOR CRYSTAL,PIN POINT BLK,NONE,MINOR CRYSTAL,NONE,NONE,SMALL OPEN,NONE
259176,Subject to Prior Sale,ROUND,0.63,H,SI1,EX,EX,EX,,NON,5.500 - 5.470 X 3.440,GIA,1445738742,2300.0,28.5,1644.5,,,,62.8,57.0,THN,MED,4.0,Faceted,NON,,15.0,35.0,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/J283-259176/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J283-259176,https://thnk18.azureedge.net/img/CertImages/1445738742.jpg,,,,Crystal  Cloud,NONE,MINOR BLK,NONE,95.0,-,,MINOR CLOUD,MINOR BLK,NONE,MINOR FEATHER,PIN POINT BLK,NONE,NONE,NONE
259194,Subject to Prior Sale,PEAR,0.9,E,SI2,,EX,VG,,NON,8.340 - 5.400 X 3.050,GIA,1449745305,3900.0,54.5,1774.5,,,,56.5,63.0,THN,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J285-259194/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J285-259194,https://thnk18.azureedge.net/img/CertImages/1449745305.jpg,,,,TWINNING WISP  FEATHER,NONE,MINOR BLK,NONE,85.0,-,,MINOR SPREADED,MINOR BLK,NONE,MINOR FEATHER,MEDIUM BLK,NONE,SMALL OPEN,NONE
259218,Subject to Prior Sale,ROUND,0.82,D,VVS1,EX,EX,EX,,NON,6.100 - 6.070 X 3.650,GIA,2225654831,7900.0,16.0,6636.0,,,,59.9,61.0,THN,MED,3.0,Faceted,NON,,13.5,35.0,43.0,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J281-259218/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J281-259218,https://thnk18.azureedge.net/img/CertImages/2225654831.jpg,,,,Internal Graining,NONE,NONE,NONE,100.0,-,,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
259220,Subject to Prior Sale,ROUND,0.72,D,SI1,EX,EX,EX,,NON,5.740 - 5.690 X 3.550,GIA,6442822126,4000.0,43.0,2280.0,,,,62.2,59.0,MED,STK,3.5,FACETED,NON,,15.0,36.0,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J286-259220/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J286-259220,https://thnk18.azureedge.net/img/CertImages/6442822126.jpg,,,,CRYSTAL,NONE,MEDIUM BLK,NONE,95.0,-,,NONE,MEDIUM BLK,NONE,MINOR FEATHER,MINOR BLK,NONE,NONE,NONE
259222,Subject to Prior Sale,ROUND,0.9,J,SI1,EX,EX,EX,,NON,6.160 - 6.120 X 3.890,GIA,5443759824,3500.0,35.0,2275.0,,,,63.4,57.0,MED,STK,4.0,Faceted,NON,,15.0,35.0,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/J284-259222/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J284-259222,https://thnk18.azureedge.net/img/CertImages/5443759824.jpg,,,,Cavity  Crystal  Cloud,NONE,PIN POINT BLK,NONE,90.0,-,,MINOR CRYSTAL,PIN POINT BLK,NONE,MINOR FEATHER,NONE,SMALL OPEN,SMALL OPEN,NONE
259240,Subject to Prior Sale,ROUND,0.9,E,SI1,EX,EX,EX,,FNT,6.160 - 6.110 X 3.880,GIA,2447747959,5400.0,37.0,3402.0,,,,63.3,57.0,MED,STK,3.5,Faceted,NON,,15.5,35.5,44.0,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J285-259240/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J285-259240,https://thnk18.azureedge.net/img/CertImages/2447747959.jpg,,,,Twinning Wisp,NONE,NONE,NONE,100.0,-,,MINOR CLOUD,NONE,NONE,MINOR SPREADED,PIN POINT BLK,SMALL OPEN,SMALL OPEN,NONE
259243,Subject to Prior Sale,ROUND,0.62,D,SI2,EX,EX,EX,,NON,5.490 - 5.470 X 3.350,GIA,3445738603,2300.0,33.0,1541.0,,,,61.1,57.0,MED,STK,4.0,FACETED,NON,,14.5,34.5,42.5,40.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J568-259243/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J568-259243,https://thnk18.azureedge.net/img/CertImages/3445738603.jpg,,,,CRYSTAL,NONE,PIN POINT BLK,NONE,90.0,-,,MINOR CRYSTAL,PIN POINT BLK,NONE,MINOR FEATHER,MEDIUM BLK,SMALL OPEN,SMALL OPEN,NONE
259246,Subject to Prior Sale,PEAR,2.01,D,SI2,,EX,VG,,FNT,10.930 - 6.880 X 4.280,GIA,7441878813,11600.0,58.0,4872.0,,,,62.2,60.0,THN,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J258-259246/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J258-259246,https://thnk18.azureedge.net/img/CertImages/7441878813.jpg,,,,CRYSTAL  FEATHER  CAVITY  NEEDLE,NONE,MINOR BLK,LIGHT MILKY,80.0,-,CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MINOR CRYSTAL,MINOR BLK,NONE,MEDIUM FEATHER,MINOR BLK,SMALL OPEN,MEDIUM OPEN,MEDIUM OPEN
